"Jahr";"Stadtteil zus.";"Stadtbezirk mit zugeordneten Ortschaften";"Stadtbezirk/Ortschaft";"Stadtraum";"AltK_13IRB-2-5-9-14-17-24-29-44-59-64-74-84-";"Anzahl Einwohner"
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"60 - 64 Jahre";374
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"65 - 74 Jahre";601
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"75 - 84 Jahre";600
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Cossebaude";"17 Briesnitz und westliche OS";"85 Jahre u.älter";175
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"00 - 02 Jahre";52
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"03 - 05 Jahre";63
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"06 - 09 Jahre";56
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"10 - 14 Jahre";73
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"15 - 17 Jahre";24
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"18 - 24 Jahre";52
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"25 - 29 Jahre";63
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"30 - 44 Jahre";347
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"45 - 59 Jahre";363
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"60 - 64 Jahre";93
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"65 - 74 Jahre";149
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"75 - 84 Jahre";108
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Mobschatz";"17 Briesnitz und westliche OS";"85 Jahre u.älter";25
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"00 - 02 Jahre";16
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"03 - 05 Jahre";24
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"06 - 09 Jahre";27
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"10 - 14 Jahre";19
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"15 - 17 Jahre";12
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"18 - 24 Jahre";13
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"25 - 29 Jahre";20
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"30 - 44 Jahre";104
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"45 - 59 Jahre";97
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"60 - 64 Jahre";22
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"65 - 74 Jahre";26
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"75 - 84 Jahre";45
"";"90 Cossebaude/Mobschatz/Oberw.";"StB 9 Cotta/westliche Ortschaften";"OS Oberwartha";"17 Briesnitz und westliche OS";"85 Jahre u.älter";7
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";462
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";394
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";475
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";438
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";218
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";914
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";1289
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";2948
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";2126
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";583
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";800
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";654
"";"91 Cotta";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";153
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";413
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";325
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";300
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";273
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";117
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";1597
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";1657
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";2441
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";1094
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";314
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";388
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";330
"";"92 Löbtau-Nord";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";147
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";519
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";397
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";393
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";338
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";139
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";1567
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";1954
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";3165
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";1451
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";375
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";542
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";476
"";"93 Löbtau-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";176
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"00 - 02 Jahre";320
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"03 - 05 Jahre";324
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"06 - 09 Jahre";401
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"10 - 14 Jahre";394
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"15 - 17 Jahre";233
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"18 - 24 Jahre";637
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"25 - 29 Jahre";614
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"30 - 44 Jahre";2030
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"45 - 59 Jahre";2140
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"60 - 64 Jahre";654
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"65 - 74 Jahre";976
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"75 - 84 Jahre";728
"";"94 Naußlitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"15 Cotta, Löbtau, Naußlitz, Dölzschen";"85 Jahre u.älter";183
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"00 - 02 Jahre";245
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"03 - 05 Jahre";281
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"06 - 09 Jahre";371
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"10 - 14 Jahre";394
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"15 - 17 Jahre";198
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"18 - 24 Jahre";801
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"25 - 29 Jahre";726
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"30 - 44 Jahre";1742
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"45 - 59 Jahre";1449
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"60 - 64 Jahre";735
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"65 - 74 Jahre";947
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"75 - 84 Jahre";624
"";"95 Gorbitz-Süd";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"85 Jahre u.älter";280
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"00 - 02 Jahre";162
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"03 - 05 Jahre";172
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"06 - 09 Jahre";235
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"10 - 14 Jahre";259
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"15 - 17 Jahre";142
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"18 - 24 Jahre";481
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"25 - 29 Jahre";404
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"30 - 44 Jahre";1163
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"45 - 59 Jahre";981
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"60 - 64 Jahre";528
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"65 - 74 Jahre";902
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"75 - 84 Jahre";592
"";"96 Gorbitz-Ost";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"85 Jahre u.älter";257
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"00 - 02 Jahre";173
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"03 - 05 Jahre";177
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"06 - 09 Jahre";234
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"10 - 14 Jahre";217
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"15 - 17 Jahre";109
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"18 - 24 Jahre";581
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"25 - 29 Jahre";536
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"30 - 44 Jahre";1192
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"45 - 59 Jahre";1239
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"60 - 64 Jahre";602
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"65 - 74 Jahre";619
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"75 - 84 Jahre";323
"";"97 Gorbitz-Nord/Neu-Omsewitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"16 Gorbitz";"85 Jahre u.älter";72
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"00 - 02 Jahre";333
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"03 - 05 Jahre";362
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"06 - 09 Jahre";441
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"10 - 14 Jahre";565
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"15 - 17 Jahre";271
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"18 - 24 Jahre";535
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"25 - 29 Jahre";578
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"30 - 44 Jahre";2351
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"45 - 59 Jahre";2619
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"60 - 64 Jahre";772
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"65 - 74 Jahre";1162
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"75 - 84 Jahre";949
"";"98 Briesnitz";"StB 9 Cotta/westliche Ortschaften";"StB 9 Cotta";"17 Briesnitz und westliche OS";"85 Jahre u.älter";230
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"00 - 02 Jahre";20
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"03 - 05 Jahre";30
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"06 - 09 Jahre";58
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"10 - 14 Jahre";52
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"15 - 17 Jahre";45
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"18 - 24 Jahre";47
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"25 - 29 Jahre";26
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"30 - 44 Jahre";190
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"45 - 59 Jahre";347
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"60 - 64 Jahre";120
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"65 - 74 Jahre";125
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"75 - 84 Jahre";52
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Altfranken";"17 Briesnitz und westliche OS";"85 Jahre u.älter";6
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"00 - 02 Jahre";88
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"03 - 05 Jahre";113
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"06 - 09 Jahre";139
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"10 - 14 Jahre";176
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"15 - 17 Jahre";76
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"18 - 24 Jahre";116
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"25 - 29 Jahre";98
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"30 - 44 Jahre";601
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"45 - 59 Jahre";836
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"60 - 64 Jahre";274
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"65 - 74 Jahre";395
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"75 - 84 Jahre";284
"";"99 Altfranken/Gompitz";"StB 9 Cotta/westliche Ortschaften";"OS Gompitz";"17 Briesnitz und westliche OS";"85 Jahre u.älter";76
